"event_quantile","event_threshold_value","probability_cutoff","classification_draws_used","n_obs_total","n_obs_mean_per_fold","actual_positive_share","predicted_positive_share","tp_total","tn_total","fp_total","fn_total","tp_mean_per_fold","tn_mean_per_fold","fp_mean_per_fold","fn_mean_per_fold","accuracy_mean","accuracy_se","accuracy_rel_to_gaussian","accuracy_delta_to_gaussian","precision_mean","precision_se","precision_rel_to_gaussian","precision_delta_to_gaussian","recall_mean","recall_se","recall_rel_to_gaussian","recall_delta_to_gaussian","specificity_mean","specificity_se","specificity_rel_to_gaussian","specificity_delta_to_gaussian","f1_mean","f1_se","f1_rel_to_gaussian","f1_delta_to_gaussian","accuracy_direction","precision_direction","recall_direction","specificity_direction","f1_direction","count_direction","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","setting_orig","source","is_ar2","is_mrts","is_prop","model_lane"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,121,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,122,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,122,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,122,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,122,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,122,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,123,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,123,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,123,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,123,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,123,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,124,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,124,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,124,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,124,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,124,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",201,"skew-t",1,0,"yes","yes","",FALSE,TRUE,"5",201,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",201,"skew-t",1,0,"yes","yes","",FALSE,TRUE,"5",201,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",201,"skew-t",1,0,"yes","yes","",FALSE,TRUE,"5",201,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",201,"skew-t",1,0,"yes","yes","",FALSE,TRUE,"5",201,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",201,"skew-t",1,0,"yes","yes","",FALSE,TRUE,"5",201,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",202,"skew-t",1,50,"yes","yes","",FALSE,TRUE,"5",202,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",202,"skew-t",1,50,"yes","yes","",FALSE,TRUE,"5",202,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",202,"skew-t",1,50,"yes","yes","",FALSE,TRUE,"5",202,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",202,"skew-t",1,50,"yes","yes","",FALSE,TRUE,"5",202,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",202,"skew-t",1,50,"yes","yes","",FALSE,TRUE,"5",202,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",203,"t",1,75,"yes","yes","",FALSE,TRUE,"5",203,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",203,"t",1,75,"yes","yes","",FALSE,TRUE,"5",203,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",203,"t",1,75,"yes","yes","",FALSE,TRUE,"5",203,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",203,"t",1,75,"yes","yes","",FALSE,TRUE,"5",203,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",203,"t",1,75,"yes","yes","",FALSE,TRUE,"5",203,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",204,"skew-t",1,0,"yes","yes","",FALSE,TRUE,"10",204,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",204,"skew-t",1,0,"yes","yes","",FALSE,TRUE,"10",204,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",204,"skew-t",1,0,"yes","yes","",FALSE,TRUE,"10",204,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",204,"skew-t",1,0,"yes","yes","",FALSE,TRUE,"10",204,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",204,"skew-t",1,0,"yes","yes","",FALSE,TRUE,"10",204,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",205,"skew-t",1,50,"yes","yes","",FALSE,TRUE,"10",205,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",205,"skew-t",1,50,"yes","yes","",FALSE,TRUE,"10",205,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",205,"skew-t",1,50,"yes","yes","",FALSE,TRUE,"10",205,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",205,"skew-t",1,50,"yes","yes","",FALSE,TRUE,"10",205,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",205,"skew-t",1,50,"yes","yes","",FALSE,TRUE,"10",205,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",206,"t",1,75,"yes","yes","",FALSE,TRUE,"10",206,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",206,"t",1,75,"yes","yes","",FALSE,TRUE,"10",206,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",206,"t",1,75,"yes","yes","",FALSE,TRUE,"10",206,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",206,"t",1,75,"yes","yes","",FALSE,TRUE,"10",206,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",206,"t",1,75,"yes","yes","",FALSE,TRUE,"10",206,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",207,"skew-t",1,0,"yes","yes","",FALSE,TRUE,"15",207,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",207,"skew-t",1,0,"yes","yes","",FALSE,TRUE,"15",207,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",207,"skew-t",1,0,"yes","yes","",FALSE,TRUE,"15",207,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",207,"skew-t",1,0,"yes","yes","",FALSE,TRUE,"15",207,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",207,"skew-t",1,0,"yes","yes","",FALSE,TRUE,"15",207,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",208,"skew-t",1,50,"yes","yes","",FALSE,TRUE,"15",208,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",208,"skew-t",1,50,"yes","yes","",FALSE,TRUE,"15",208,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",208,"skew-t",1,50,"yes","yes","",FALSE,TRUE,"15",208,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",208,"skew-t",1,50,"yes","yes","",FALSE,TRUE,"15",208,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",208,"skew-t",1,50,"yes","yes","",FALSE,TRUE,"15",208,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",209,"t",1,75,"yes","yes","",FALSE,TRUE,"15",209,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",209,"t",1,75,"yes","yes","",FALSE,TRUE,"15",209,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",209,"t",1,75,"yes","yes","",FALSE,TRUE,"15",209,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",209,"t",1,75,"yes","yes","",FALSE,TRUE,"15",209,"ozone_us_all_results",FALSE,TRUE,FALSE,"mrts"
